Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Postal Code,Product ID,Sales,Quantity,Discount,Profit
230,US-2021-145436,28/02/2021,4/3/2021,Standard Class,VD-21670,Consumer,38401,FUR-CH-10004477,389,,,
231,US-2020-156216,13/09/2020,17/09/2020,Standard Class,EA-14035,Corporate,28205,OFF-BI-10001679,18,,,
232,US-2023-100930,7/4/2023,12/4/2023,Standard Class,CS-12400,Home Office,33614,FUR-TA-10001705,233,,,
233,US-2023-100930,7/4/2023,12/4/2023,Standard Class,CS-12400,Home Office,33614,FUR-TA-10003473,620,,,
234,US-2023-100930,7/4/2023,12/4/2023,Standard Class,CS-12400,Home Office,33614,OFF-BI-10001679,5,,,
235,US-2023-100930,7/4/2023,12/4/2023,Standard Class,CS-12400,Home Office,33614,FUR-FU-10004017,258,,,
236,US-2023-100930,7/4/2023,12/4/2023,Standard Class,CS-12400,Home Office,33614,TEC-AC-10003832,617,,,
237,CA-2023-160514,12/11/2023,16/11/2023,Standard Class,DB-13120,Corporate,95051,OFF-PA-10002479,10,,,
238,CA-2022-157749,4/6/2022,9/6/2022,Second Class,KL-16645,Consumer,60610,OFF-PA-10003349,25,,,
239,CA-2022-157749,4/6/2022,9/6/2022,Second Class,KL-16645,Consumer,60610,FUR-FU-10000576,419,,,
240,CA-2022-157749,4/6/2022,9/6/2022,Second Class,KL-16645,Consumer,60610,FUR-FU-10004351,11,,,
241,CA-2022-157749,4/6/2022,9/6/2022,Second Class,KL-16645,Consumer,60610,TEC-PH-10000011,31,,,
242,CA-2022-157749,4/6/2022,9/6/2022,Second Class,KL-16645,Consumer,60610,FUR-TA-10002607,177,,,
243,CA-2022-157749,4/6/2022,9/6/2022,Second Class,KL-16645,Consumer,60610,FUR-FU-10002505,4,,,
244,CA-2022-157749,4/6/2022,9/6/2022,Second Class,KL-16645,Consumer,60610,OFF-AR-10004685,7,,,
245,CA-2020-131926,1/6/2020,6/6/2020,Second Class,DW-13480,Home Office,55044,FUR-CH-10004063,2001,,,
246,CA-2020-131926,1/6/2020,6/6/2020,Second Class,DW-13480,Home Office,55044,OFF-ST-10002276,166,,,
247,CA-2020-131926,1/6/2020,6/6/2020,Second Class,DW-13480,Home Office,55044,OFF-PA-10004082,47,,,
248,CA-2020-131926,1/6/2020,6/6/2020,Second Class,DW-13480,Home Office,55044,OFF-AP-10002945,1503,,,
249,CA-2020-131926,1/6/2020,6/6/2020,Second Class,DW-13480,Home Office,55044,OFF-PA-10000061,25,,,
250,CA-2022-154739,10/12/2022,15/12/2022,Second Class,LH-17155,Consumer,94109,FUR-CH-10002965,321,,,
251,CA-2022-145625,11/9/2022,17/09/2022,Standard Class,KC-16540,Consumer,92037,OFF-PA-10004569,7,,,
252,CA-2022-145625,11/9/2022,17/09/2022,Standard Class,KC-16540,Consumer,92037,TEC-AC-10003832,3347,,,
253,CA-2022-146941,10/12/2022,13/12/2022,First Class,DL-13315,Consumer,10024,OFF-ST-10001228,80,,,
254,CA-2022-146941,10/12/2022,13/12/2022,First Class,DL-13315,Consumer,10024,OFF-EN-10003296,361,,,
255,US-2021-159982,28/11/2021,4/12/2021,Standard Class,DR-12880,Corporate,60623,FUR-FU-10002505,12,,,
256,US-2021-159982,28/11/2021,4/12/2021,Standard Class,DR-12880,Corporate,60623,OFF-ST-10004804,82,,,
257,US-2021-159982,28/11/2021,4/12/2021,Standard Class,DR-12880,Corporate,60623,OFF-ST-10001590,53,,,
258,US-2021-159982,28/11/2021,4/12/2021,Standard Class,DR-12880,Corporate,60623,TEC-PH-10001580,647,,,
259,CA-2023-163139,1/12/2023,3/12/2023,Second Class,CC-12670,Consumer,10009,TEC-AC-10000290,20,,,
260,CA-2023-163139,1/12/2023,3/12/2023,Second Class,CC-12670,Consumer,10009,OFF-ST-10002790,221,,,
261,CA-2023-163139,1/12/2023,3/12/2023,Second Class,CC-12670,Consumer,10009,OFF-BI-10003460,17,,,
262,US-2023-155299,8/6/2023,12/6/2023,Standard Class,Dl-13600,Corporate,77506,OFF-AP-10002203,1,,,
263,US-2020-106992,19/09/2020,21/09/2020,Second Class,SB-20290,Corporate,77036,TEC-MA-10000822,3059,,,
264,US-2020-106992,19/09/2020,21/09/2020,Second Class,SB-20290,Corporate,77036,TEC-MA-10003353,2519,,,
265,CA-2022-125318,6/6/2022,13/06/2022,Standard Class,RC-19825,Consumer,60610,TEC-PH-10001433,328,,,
266,CA-2021-155040,10/11/2021,15/11/2021,Standard Class,AH-10210,Consumer,94513,TEC-AC-10004469,79,,,
267,CA-2023-136826,16/06/2023,20/06/2023,Standard Class,CB-12535,Corporate,27514,OFF-AR-10003602,14,,,
268,CA-2022-111010,22/01/2022,28/01/2022,Standard Class,PG-18895,Consumer,7960,OFF-FA-10003472,7,,,
269,US-2023-145366,9/12/2023,13/12/2023,Standard Class,CA-12310,Corporate,45231,OFF-ST-10004180,37,,,
270,US-2023-145366,9/12/2023,13/12/2023,Standard Class,CA-12310,Corporate,45231,OFF-EN-10004386,57,,,
271,CA-2023-163979,28/12/2023,2/1/2024,Second Class,KH-16690,Corporate,94110,OFF-ST-10003208,725,,,
272,CA-2021-155334,30/07/2021,31/07/2021,First Class,HA-14920,Consumer,94109,TEC-AC-10003628,209,,,
273,CA-2021-155334,30/07/2021,31/07/2021,First Class,HA-14920,Consumer,94109,FUR-FU-10003274,5,,,
274,CA-2021-155334,30/07/2021,31/07/2021,First Class,HA-14920,Consumer,94109,OFF-BI-10002557,10,,,
275,CA-2023-118136,16/09/2023,17/09/2023,First Class,BB-10990,Corporate,90301,OFF-PA-10002615,8,,,
276,CA-2023-118136,16/09/2023,17/09/2023,First Class,BB-10990,Corporate,90301,OFF-AR-10001427,5,,,
277,CA-2023-132976,13/10/2023,17/10/2023,Standard Class,AG-10495,Corporate,19140,OFF-PA-10000673,11,,,
278,CA-2023-132976,13/10/2023,17/10/2023,Standard Class,AG-10495,Corporate,19140,OFF-PA-10004470,18,,,
279,CA-2023-132976,13/10/2023,17/10/2023,Standard Class,AG-10495,Corporate,19140,OFF-ST-10000876,59,,,
280,CA-2023-132976,13/10/2023,17/10/2023,Standard Class,AG-10495,Corporate,19140,OFF-LA-10002043,24,,,
281,US-2021-161991,26/09/2021,28/09/2021,Second Class,SC-20725,Consumer,77070,OFF-BI-10004967,2,,,
282,US-2021-161991,26/09/2021,28/09/2021,Second Class,SC-20725,Consumer,77070,TEC-PH-10001760,1114,,,
283,CA-2021-130890,2/11/2021,6/11/2021,Standard Class,JO-15280,Consumer,90004,FUR-TA-10002903,1038,,,
284,CA-2021-130883,26/09/2021,2/10/2021,Standard Class,TB-21520,Consumer,97206,OFF-PA-10000474,141,,,
285,CA-2021-130883,26/09/2021,2/10/2021,Standard Class,TB-21520,Consumer,97206,TEC-AC-10001956,239,,,
286,CA-2021-130883,26/09/2021,2/10/2021,Standard Class,TB-21520,Consumer,97206,OFF-PA-10004100,31,,,
287,CA-2022-112697,18/12/2022,20/12/2022,Second Class,AH-10195,Corporate,33319,OFF-BI-10000778,254,,,
288,CA-2022-112697,18/12/2022,20/12/2022,Second Class,AH-10195,Corporate,33319,OFF-AP-10002684,194,,,
289,CA-2022-112697,18/12/2022,20/12/2022,Second Class,AH-10195,Corporate,33319,OFF-SU-10000646,961,,,
290,CA-2022-110772,20/11/2022,24/11/2022,Second Class,NZ-18565,Home Office,43229,OFF-FA-10002983,19,,,
291,CA-2022-110772,20/11/2022,24/11/2022,Second Class,NZ-18565,Home Office,43229,OFF-LA-10004689,18,,,
292,CA-2022-110772,20/11/2022,24/11/2022,Second Class,NZ-18565,Home Office,43229,TEC-AC-10002001,255,,,
293,CA-2022-110772,20/11/2022,24/11/2022,Second Class,NZ-18565,Home Office,43229,FUR-BO-10004709,86,,,
294,CA-2020-111451,26/12/2020,28/12/2020,First Class,KL-16555,Corporate,80906,FUR-FU-10004091,300,,,
295,CA-2020-111451,26/12/2020,28/12/2020,First Class,KL-16555,Corporate,80906,FUR-CH-10001891,230,,,
296,CA-2020-111451,26/12/2020,28/12/2020,First Class,KL-16555,Corporate,80906,FUR-FU-10002918,218,,,
297,CA-2020-111451,26/12/2020,28/12/2020,First Class,KL-16555,Corporate,80906,OFF-BI-10004593,78,,,
298,CA-2020-111451,26/12/2020,28/12/2020,First Class,KL-16555,Corporate,80906,OFF-FA-10004854,27,,,
299,CA-2022-142545,28/10/2022,3/11/2022,Standard Class,JD-15895,Corporate,7109,OFF-PA-10002105,32,,,
300,CA-2022-142545,28/10/2022,3/11/2022,Standard Class,JD-15895,Corporate,7109,OFF-ST-10002756,1082,,,
301,CA-2022-142545,28/10/2022,3/11/2022,Standard Class,JD-15895,Corporate,7109,OFF-PA-10004243,56,,,
302,CA-2022-142545,28/10/2022,3/11/2022,Standard Class,JD-15895,Corporate,7109,FUR-FU-10001861,77,,,
303,CA-2022-142545,28/10/2022,3/11/2022,Standard Class,JD-15895,Corporate,7109,OFF-BI-10002706,14,,,
304,US-2023-152380,19/11/2023,23/11/2023,Standard Class,JH-15910,Consumer,60623,FUR-TA-10002533,219,,,
305,CA-2021-144253,4/5/2021,9/5/2021,Second Class,AS-10225,Corporate,10024,FUR-FU-10002671,26,,,
306,CA-2020-130960,30/12/2020,4/1/2021,Standard Class,KB-16600,Corporate,48180,OFF-AR-10003651,9,,,
307,CA-2020-111003,1/6/2020,6/6/2020,Standard Class,CR-12625,Home Office,8701,OFF-BI-10001072,45,,,
308,CA-2020-111003,1/6/2020,6/6/2020,Standard Class,CR-12625,Home Office,8701,OFF-AR-10002135,289,,,
309,CA-2023-126774,15/04/2023,17/04/2023,First Class,SH-20395,Consumer,22204,OFF-AR-10002804,4,,,
310,CA-2022-142902,12/9/2022,14/09/2022,Second Class,BP-11185,Corporate,80004,FUR-FU-10001918,15,,,
311,CA-2022-142902,12/9/2022,14/09/2022,Second Class,BP-11185,Corporate,80004,FUR-CH-10004086,466,,,
312,CA-2022-142902,12/9/2022,14/09/2022,Second Class,BP-11185,Corporate,80004,FUR-FU-10001756,15,,,
313,CA-2022-142902,12/9/2022,14/09/2022,Second Class,BP-11185,Corporate,80004,OFF-LA-10000634,6,,,
314,CA-2020-120887,27/09/2020,3/10/2020,Standard Class,TS-21205,Corporate,7601,FUR-FU-10001588,87,,,
315,CA-2020-167850,9/8/2020,16/08/2020,Standard Class,AG-10525,Corporate,33710,TEC-PH-10002398,178,,,
316,CA-2020-167850,9/8/2020,16/08/2020,Standard Class,AG-10525,Corporate,33710,OFF-PA-10001937,15,,,
317,CA-2020-164259,28/12/2020,30/12/2020,First Class,SP-20860,Corporate,19143,OFF-AR-10003373,99,,,
318,CA-2020-164973,4/11/2020,9/11/2020,Standard Class,NM-18445,Home Office,10024,FUR-CH-10002602,135,,,
319,CA-2020-164973,4/11/2020,9/11/2020,Standard Class,NM-18445,Home Office,10024,TEC-MA-10002927,3991,,,
320,CA-2020-164973,4/11/2020,9/11/2020,Standard Class,NM-18445,Home Office,10024,TEC-PH-10004093,275,,,
321,CA-2020-164973,4/11/2020,9/11/2020,Standard Class,NM-18445,Home Office,10024,TEC-AC-10000892,360,4,0,129
322,CA-2020-164973,4/11/2020,9/11/2020,Standard Class,NM-18445,Home Office,10024,OFF-ST-10002974,43,,,
323,CA-2020-156601,19/09/2020,24/09/2020,Standard Class,FA-14230,Corporate,90805,OFF-FA-10000624,7,,,
324,CA-2022-162138,23/04/2022,27/04/2022,Standard Class,GK-14620,Corporate,92345,OFF-BI-10004593,251,,,
325,CA-2022-162138,23/04/2022,27/04/2022,Standard Class,GK-14620,Corporate,92345,TEC-AC-10001908,99,,,
326,CA-2023-153339,3/11/2023,5/11/2023,Second Class,DJ-13510,Corporate,37130,FUR-FU-10001967,15,,,
327,US-2022-141544,30/08/2022,1/9/2022,First Class,PO-18850,Consumer,19143,TEC-PH-10003645,290,,,
328,US-2022-141544,30/08/2022,1/9/2022,First Class,PO-18850,Consumer,19143,OFF-ST-10000675,54,,,
329,US-2022-141544,30/08/2022,1/9/2022,First Class,PO-18850,Consumer,19143,FUR-CH-10003312,786,,,
330,US-2022-141544,30/08/2022,1/9/2022,First Class,PO-18850,Consumer,19143,OFF-LA-10001074,100,,,
331,US-2022-141544,30/08/2022,1/9/2022,First Class,PO-18850,Consumer,19143,OFF-BI-10001524,37,,,
332,US-2022-150147,25/04/2022,29/04/2022,Second Class,JL-15850,Consumer,19134,TEC-PH-10004614,82,,,
333,US-2022-150147,25/04/2022,29/04/2022,Second Class,JL-15850,Consumer,19134,OFF-BI-10001153,20,,,
334,US-2022-150147,25/04/2022,29/04/2022,Second Class,JL-15850,Consumer,19134,OFF-BI-10001982,4,,,
335,CA-2021-137946,1/9/2021,4/9/2021,Second Class,DB-13615,Consumer,90045,OFF-BI-10001922,4,,,
336,CA-2021-137946,1/9/2021,4/9/2021,Second Class,DB-13615,Consumer,90045,TEC-CO-10001449,959,,,
337,CA-2021-137946,1/9/2021,4/9/2021,Second Class,DB-13615,Consumer,90045,OFF-BI-10004140,14,,,
338,CA-2020-129924,12/7/2020,17/07/2020,Standard Class,AC-10420,Corporate,94122,OFF-BI-10003314,7,,,
339,CA-2020-129924,12/7/2020,17/07/2020,Standard Class,AC-10420,Corporate,94122,FUR-TA-10004575,698,,,
340,CA-2021-128167,22/06/2021,26/06/2021,Second Class,KL-16645,Consumer,84041,OFF-FA-10000490,4,,,
341,CA-2020-122336,13/04/2020,17/04/2020,Second Class,JD-15895,Corporate,19140,OFF-AR-10000122,17,,,
342,CA-2020-122336,13/04/2020,17/04/2020,Second Class,JD-15895,Corporate,19140,OFF-BI-10003656,509,,,
343,CA-2020-122336,13/04/2020,17/04/2020,Second Class,JD-15895,Corporate,19140,OFF-FA-10002780,30,,,
344,CA-2020-122336,13/04/2020,17/04/2020,Second Class,JD-15895,Corporate,19140,TEC-PH-10000702,71,,,
345,US-2021-120712,20/12/2021,24/12/2021,Standard Class,CS-12130,Consumer,78745,OFF-ST-10000107,88,,,
346,CA-2023-169901,15/06/2023,19/06/2023,Standard Class,CC-12550,Consumer,94122,TEC-PH-10002293,47,,,
347,CA-2023-134306,8/7/2023,12/7/2023,Standard Class,TD-20995,Consumer,1852,OFF-AR-10004027,7,,,
348,CA-2023-134306,8/7/2023,12/7/2023,Standard Class,TD-20995,Consumer,1852,OFF-PA-10000249,24,,,
349,CA-2023-134306,8/7/2023,12/7/2023,Standard Class,TD-20995,Consumer,1852,OFF-AR-10001374,12,,,
350,CA-2022-129714,1/9/2022,3/9/2022,First Class,AB-10060,Home Office,10009,TEC-AC-10000290,6,,,
351,CA-2022-129714,1/9/2022,3/9/2022,First Class,AB-10060,Home Office,10009,OFF-PA-10001970,24,,,
352,CA-2022-129714,1/9/2022,3/9/2022,First Class,AB-10060,Home Office,10009,OFF-BI-10002160,3,,,
353,CA-2022-129714,1/9/2022,3/9/2022,First Class,AB-10060,Home Office,10009,OFF-PA-10001970,49,,,
354,CA-2022-129714,1/9/2022,3/9/2022,First Class,AB-10060,Home Office,10009,OFF-BI-10004995,4355,,,
355,CA-2022-138520,8/4/2022,13/04/2022,Standard Class,JL-15505,Consumer,10035,FUR-BO-10002268,388,,,
356,CA-2022-138520,8/4/2022,13/04/2022,Standard Class,JL-15505,Consumer,10035,OFF-EN-10001137,8,,,
357,CA-2022-138520,8/4/2022,13/04/2022,Standard Class,JL-15505,Consumer,10035,OFF-AR-10002399,17,,,
358,CA-2022-138520,8/4/2022,13/04/2022,Standard Class,JL-15505,Consumer,10035,OFF-PA-10002713,34,,,
359,CA-2022-130001,23/04/2022,28/04/2022,Standard Class,HK-14890,Corporate,28205,OFF-PA-10002666,36,,,
360,CA-2023-155698,8/3/2023,11/3/2023,First Class,VB-21745,Corporate,31907,OFF-AP-10001124,647,,,
361,CA-2023-155698,8/3/2023,11/3/2023,First Class,VB-21745,Corporate,31907,OFF-LA-10001158,20,,,
362,CA-2023-144904,25/09/2023,1/10/2023,Standard Class,KW-16435,Consumer,10009,OFF-LA-10001158,20,,,
363,CA-2023-144904,25/09/2023,1/10/2023,Standard Class,KW-16435,Consumer,10009,FUR-CH-10000785,488,,,
364,CA-2023-144904,25/09/2023,1/10/2023,Standard Class,KW-16435,Consumer,10009,OFF-AR-10003732,5,,,
365,CA-2023-144904,25/09/2023,1/10/2023,Standard Class,KW-16435,Consumer,10009,FUR-FU-10000023,47,,,
366,CA-2020-123344,24/09/2020,29/09/2020,Standard Class,JD-16060,Consumer,94109,OFF-ST-10001713,211,,,
367,CA-2022-155516,21/10/2022,21/10/2022,Same Day,MK-17905,Corporate,6040,OFF-BI-10002412,23,,,
368,CA-2022-155516,21/10/2022,21/10/2022,Same Day,MK-17905,Corporate,6040,OFF-SU-10001225,7,,,
369,CA-2022-155516,21/10/2022,21/10/2022,Same Day,MK-17905,Corporate,6040,OFF-ST-10002406,104,,,
370,CA-2022-155516,21/10/2022,21/10/2022,Same Day,MK-17905,Corporate,6040,FUR-BO-10002545,1043,,,
371,CA-2023-104745,29/05/2023,4/6/2023,Standard Class,GT-14755,Consumer,78550,OFF-PA-10002036,25,,,
372,CA-2023-104745,29/05/2023,4/6/2023,Standard Class,GT-14755,Consumer,78550,OFF-ST-10002205,53,,,
373,US-2020-119137,23/07/2020,27/07/2020,Standard Class,AG-10900,Consumer,85705,OFF-BI-10001982,8,,,
374,US-2020-119137,23/07/2020,27/07/2020,Standard Class,AG-10900,Consumer,85705,TEC-AC-10003911,1023,,,
375,US-2020-119137,23/07/2020,27/07/2020,Standard Class,AG-10900,Consumer,85705,OFF-AR-10000658,9,,,
376,US-2020-119137,23/07/2020,27/07/2020,Standard Class,AG-10900,Consumer,85705,TEC-AC-10002076,479,,,
377,US-2022-134656,28/09/2022,1/10/2022,First Class,MM-18280,Corporate,62301,OFF-PA-10003039,99,,,
378,US-2023-134481,27/08/2023,1/9/2023,Standard Class,AR-10405,Corporate,2038,FUR-TA-10004915,1488,,,
379,CA-2021-130792,28/04/2021,5/5/2021,Standard Class,RA-19915,Consumer,77095,OFF-AP-10000696,8,,,
380,CA-2021-130792,28/04/2021,5/5/2021,Standard Class,RA-19915,Consumer,77095,OFF-ST-10003327,23,,,
381,CA-2021-130792,28/04/2021,5/5/2021,Standard Class,RA-19915,Consumer,77095,OFF-BI-10000309,12,,,
382,CA-2022-134775,28/10/2022,29/10/2022,First Class,AS-10285,Corporate,94109,OFF-PA-10004734,50,,,
383,CA-2022-134775,28/10/2022,29/10/2022,First Class,AS-10285,Corporate,94109,OFF-BI-10002225,49,,,
384,CA-2021-125395,26/06/2021,29/06/2021,Second Class,LA-16780,Corporate,48180,TEC-AC-10004708,41,,,
385,US-2021-168935,27/11/2021,2/12/2021,Standard Class,DO-13435,Consumer,33024,FUR-TA-10000617,375,,,
386,US-2021-168935,27/11/2021,2/12/2021,Standard Class,DO-13435,Consumer,33024,TEC-AC-10002335,83,,,
387,CA-2021-122756,3/12/2021,7/12/2021,Standard Class,DK-13225,Corporate,19140,TEC-MA-10001681,482,,,
388,CA-2021-122756,3/12/2021,7/12/2021,Standard Class,DK-13225,Corporate,19140,FUR-FU-10001935,2,,,
389,CA-2020-115973,24/11/2020,26/11/2020,First Class,NG-18430,Consumer,45231,OFF-AR-10004757,2,,,
390,CA-2023-101798,11/12/2023,15/12/2023,Standard Class,MV-18190,Consumer,10009,OFF-BI-10000050,23,,,
391,CA-2023-101798,11/12/2023,15/12/2023,Standard Class,MV-18190,Consumer,10009,TEC-AC-10001998,39,,,
392,US-2020-135972,21/09/2020,23/09/2020,Second Class,JG-15115,Consumer,98198,TEC-PH-10003012,246,,,
393,US-2020-135972,21/09/2020,23/09/2020,Second Class,JG-15115,Consumer,98198,TEC-CO-10002313,1799,,,
394,US-2020-134971,7/6/2020,10/6/2020,Second Class,BP-11095,Corporate,61604,OFF-BI-10003982,12,,,
395,CA-2023-102946,30/06/2023,5/7/2023,Standard Class,VP-21730,Home Office,89115,OFF-BI-10004492,75,,,
396,CA-2023-165603,17/10/2023,19/10/2023,Second Class,SS-20140,Corporate,2886,OFF-ST-10000798,49,,,
397,CA-2023-165603,17/10/2023,19/10/2023,Second Class,SS-20140,Corporate,2886,OFF-PA-10002552,12,,,
398,CA-2021-122259,31/10/2021,4/11/2021,Standard Class,HP-14815,Home Office,49201,OFF-SU-10002573,70,,,
399,CA-2022-108987,8/9/2022,10/9/2022,Second Class,AG-10675,Consumer,77036,OFF-ST-10001580,35,,,
400,CA-2022-108987,8/9/2022,10/9/2022,Second Class,AG-10675,Consumer,77036,FUR-BO-10004834,2396,,,
401,CA-2022-108987,8/9/2022,10/9/2022,Second Class,AG-10675,Consumer,77036,OFF-ST-10000934,131,,,
402,CA-2022-108987,8/9/2022,10/9/2022,Second Class,AG-10675,Consumer,77036,TEC-AC-10000158,57,,,
403,CA-2020-113166,24/12/2020,26/12/2020,First Class,LF-17185,Consumer,33180,OFF-PA-10001947,9,,,
404,CA-2020-155208,16/04/2020,20/04/2020,Standard Class,SP-20650,Corporate,28403,OFF-AR-10003478,39,,,
405,CA-2023-117933,24/12/2023,29/12/2023,Standard Class,RF-19840,Consumer,10024,OFF-AP-10004249,35,,,
406,CA-2023-117457,8/12/2023,12/12/2023,Standard Class,KH-16510,Consumer,94110,TEC-AC-10000158,179,,,
407,CA-2023-117457,8/12/2023,12/12/2023,Standard Class,KH-16510,Consumer,94110,TEC-CO-10004115,1199,,,
408,CA-2023-117457,8/12/2023,12/12/2023,Standard Class,KH-16510,Consumer,94110,OFF-PA-10003724,27,,,
409,CA-2023-117457,8/12/2023,12/12/2023,Standard Class,KH-16510,Consumer,94110,FUR-TA-10002041,1004,,,
410,CA-2023-117457,8/12/2023,12/12/2023,Standard Class,KH-16510,Consumer,94110,OFF-PA-10002893,9,,,
411,CA-2023-117457,8/12/2023,12/12/2023,Standard Class,KH-16510,Consumer,94110,OFF-LA-10003766,28,,,
412,CA-2023-117457,8/12/2023,12/12/2023,Standard Class,KH-16510,Consumer,94110,OFF-PA-10001970,55,,,
413,CA-2023-117457,8/12/2023,12/12/2023,Standard Class,KH-16510,Consumer,94110,FUR-BO-10001972,1336,,,
414,CA-2023-117457,8/12/2023,12/12/2023,Standard Class,KH-16510,Consumer,94110,FUR-CH-10003956,113,,,
415,CA-2023-142636,3/11/2023,7/11/2023,Standard Class,KC-16675,Corporate,98105,OFF-PA-10000157,139,,,
416,CA-2023-142636,3/11/2023,7/11/2023,Standard Class,KC-16675,Corporate,98105,FUR-CH-10001891,307,,,
417,CA-2023-122105,24/06/2023,28/06/2023,Standard Class,CJ-12010,Consumer,92646,OFF-AR-10004344,95,,,
418,CA-2022-148796,14/04/2022,18/04/2022,Standard Class,PB-19150,Consumer,90004,FUR-CH-10004886,383,,,
419,CA-2023-154816,6/11/2023,10/11/2023,Standard Class,VB-21745,Corporate,40475,OFF-PA-10003845,5,,,
420,CA-2023-110478,4/3/2023,9/3/2023,Standard Class,SP-20860,Corporate,90045,OFF-AR-10001573,9,,,
421,CA-2023-110478,4/3/2023,9/3/2023,Standard Class,SP-20860,Corporate,90045,OFF-EN-10000483,15,,,
422,CA-2020-142048,22/06/2020,25/06/2020,First Class,JE-15745,Consumer,80027,TEC-AC-10004114,196,,,
423,CA-2023-125388,19/10/2023,23/10/2023,Standard Class,MP-17965,Corporate,1841,FUR-FU-10004712,56,,,
424,CA-2023-125388,19/10/2023,23/10/2023,Standard Class,MP-17965,Corporate,1841,OFF-ST-10000918,32,,,
425,CA-2023-155705,21/08/2023,23/08/2023,Second Class,NF-18385,Consumer,39212,FUR-CH-10000015,866,,,
426,CA-2023-149160,23/11/2023,26/11/2023,Second Class,JM-15265,Corporate,48187,FUR-FU-10003347,28,,,
427,CA-2023-149160,23/11/2023,26/11/2023,Second Class,JM-15265,Corporate,48187,OFF-BI-10001543,287,,,
428,CA-2020-101476,12/9/2020,13/09/2020,First Class,SD-20485,Home Office,10801,TEC-MA-10000029,69,,,
429,CA-2023-152275,1/10/2023,8/10/2023,Standard Class,KH-16630,Corporate,78207,OFF-AR-10000369,6,,,
430,US-2022-123750,15/04/2022,21/04/2022,Standard Class,RB-19795,Home Office,28052,OFF-BI-10004584,189,,,
431,US-2022-123750,15/04/2022,21/04/2022,Standard Class,RB-19795,Home Office,28052,TEC-AC-10004659,408,,,
432,US-2022-123750,15/04/2022,21/04/2022,Standard Class,RB-19795,Home Office,28052,TEC-AC-10004659,291,,,
433,US-2022-123750,15/04/2022,21/04/2022,Standard Class,RB-19795,Home Office,28052,OFF-ST-10000617,4,,,
434,CA-2022-127369,6/6/2022,7/6/2022,First Class,DB-13060,Consumer,1852,OFF-ST-10003306,714,,,
435,US-2020-150574,19/12/2020,25/12/2020,Standard Class,MK-18160,Consumer,32216,OFF-BI-10000773,4,,,
436,US-2020-150574,19/12/2020,25/12/2020,Standard Class,MK-18160,Consumer,32216,TEC-AC-10002600,247,,,
437,CA-2022-147375,12/6/2022,14/06/2022,Second Class,PO-19180,Home Office,60623,TEC-MA-10002937,1007,,,
438,CA-2022-147375,12/6/2022,14/06/2022,Second Class,PO-19180,Home Office,60623,OFF-PA-10001970,313,,,
439,CA-2023-130043,15/09/2023,19/09/2023,Standard Class,BB-11545,Corporate,77070,OFF-PA-10002230,31,,,
440,CA-2023-157252,20/01/2023,23/01/2023,Second Class,CV-12805,Corporate,10024,FUR-CH-10003396,207,,,
441,CA-2022-115756,5/9/2022,7/9/2022,Second Class,PK-19075,Consumer,48227,FUR-FU-10000246,12,,,
442,CA-2022-115756,5/9/2022,7/9/2022,Second Class,PK-19075,Consumer,48227,OFF-ST-10000060,194,,,
443,CA-2022-115756,5/9/2022,7/9/2022,Second Class,PK-19075,Consumer,48227,OFF-ST-10003058,70,,,
444,CA-2022-115756,5/9/2022,7/9/2022,Second Class,PK-19075,Consumer,48227,OFF-PA-10002222,91,,,
445,CA-2022-115756,5/9/2022,7/9/2022,Second Class,PK-19075,Consumer,48227,FUR-CH-10002372,242,,,
446,CA-2022-115756,5/9/2022,7/9/2022,Second Class,PK-19075,Consumer,48227,OFF-LA-10001317,22,,,
447,CA-2023-154214,20/03/2023,25/03/2023,Second Class,TB-21595,Consumer,47201,FUR-FU-10000206,2,,,
